time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entitlement_type,provider_type,number_providers_2,number_providers_34
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,15-hour entitlement,Maintained nursery and state-funded primary schools,5,48
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,15-hour entitlement,Maintained nursery and state-funded primary schools,36,262
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,15-hour entitlement,Maintained nursery and state-funded primary schools,6,60
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,15-hour entitlement,Maintained nursery and state-funded primary schools,7,212
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,15-hour entitlement,Maintained nursery and state-funded primary schools,3,45
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,15-hour entitlement,Maintained nursery and state-funded primary schools,1,45
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,15-hour entitlement,Maintained nursery and state-funded primary schools,9,55
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,15-hour entitlement,Maintained nursery and state-funded primary schools,1,24
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",15-hour entitlement,Maintained nursery and state-funded primary schools,14,110
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,15-hour entitlement,Maintained nursery and state-funded primary schools,27,227
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,15-hour entitlement,Maintained nursery and state-funded primary schools,31,299
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,15-hour entitlement,Maintained nursery and state-funded primary schools,7,127
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,15-hour entitlement,Maintained nursery and state-funded primary schools,5,229
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,15-hour entitlement,Maintained nursery and state-funded primary schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,15-hour entitlement,Maintained nursery and state-funded primary schools,3,58
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,15-hour entitlement,Maintained nursery and state-funded primary schools,13,68
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,15-hour entitlement,Maintained nursery and state-funded primary schools,1,21
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,15-hour entitlement,Maintained nursery and state-funded primary schools,20,205
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,15-hour entitlement,Maintained nursery and state-funded primary schools,2,85
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,15-hour entitlement,Maintained nursery and state-funded primary schools,9,56
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,15-hour entitlement,Maintained nursery and state-funded primary schools,5,30
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,15-hour entitlement,Maintained nursery and state-funded primary schools,7,192
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,15-hour entitlement,Maintained nursery and state-funded primary schools,4,43
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,15-hour entitlement,Maintained nursery and state-funded primary schools,1,1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,15-hour entitlement,Maintained nursery and state-funded primary schools,10,60
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,15-hour entitlement,Maintained nursery and state-funded primary schools,6,41
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,15-hour entitlement,Maintained nursery and state-funded primary schools,15,58
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,15-hour entitlement,Maintained nursery and state-funded primary schools,19,49
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,15-hour entitlement,Maintained nursery and state-funded primary schools,1,31
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,15-hour entitlement,Maintained nursery and state-funded primary schools,13,63
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,15-hour entitlement,Maintained nursery and state-funded primary schools,7,64
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,15-hour entitlement,Maintained nursery and state-funded primary schools,21,70
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,15-hour entitlement,Maintained nursery and state-funded primary schools,19,76
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,15-hour entitlement,Maintained nursery and state-funded primary schools,3,73
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,15-hour entitlement,Maintained nursery and state-funded primary schools,6,63
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,15-hour entitlement,Maintained nursery and state-funded primary schools,7,44
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,15-hour entitlement,Maintained nursery and state-funded primary schools,0,38
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,15-hour entitlement,Maintained nursery and state-funded primary schools,12,87
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,15-hour entitlement,Maintained nursery and state-funded primary schools,0,53
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15-hour entitlement,Maintained nursery and state-funded primary schools,3,57
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,15-hour entitlement,Maintained nursery and state-funded primary schools,6,72
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,15-hour entitlement,Maintained nursery and state-funded primary schools,8,82
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,15-hour entitlement,Maintained nursery and state-funded primary schools,6,69
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,15-hour entitlement,Maintained nursery and state-funded primary schools,11,63
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,15-hour entitlement,Maintained nursery and state-funded primary schools,9,67
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,15-hour entitlement,Maintained nursery and state-funded primary schools,2,40
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,15-hour entitlement,Maintained nursery and state-funded primary schools,3,49
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,15-hour entitlement,Maintained nursery and state-funded primary schools,2,57
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,15-hour entitlement,Maintained nursery and state-funded primary schools,4,47
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,15-hour entitlement,Maintained nursery and state-funded primary schools,9,33
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,15-hour entitlement,Maintained nursery and state-funded primary schools,4,44
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,15-hour entitlement,Maintained nursery and state-funded primary schools,1,48
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,15-hour entitlement,Maintained nursery and state-funded primary schools,5,41
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15-hour entitlement,Maintained nursery and state-funded primary schools,2,35
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,15-hour entitlement,Maintained nursery and state-funded primary schools,15,52
2018,Reporting year,National,E92000001,England,,,,,,15-hour entitlement,Maintained nursery schools,292,397
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,15-hour entitlement,Maintained nursery schools,28,32
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,15-hour entitlement,Maintained nursery schools,48,68
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,15-hour entitlement,Maintained nursery schools,16,27
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,15-hour entitlement,Maintained nursery schools,22,32
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,15-hour entitlement,Maintained nursery schools,39,61
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,15-hour entitlement,Maintained nursery schools,28,38
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,15-hour entitlement,Maintained nursery schools,66,79
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,15-hour entitlement,Maintained nursery schools,29,42
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,15-hour entitlement,Maintained nursery schools,16,18
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,15-hour entitlement,Maintained nursery schools,39,49
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,15-hour entitlement,Maintained nursery schools,27,30
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,15-hour entitlement,Maintained nursery schools,2,2
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,15-hour entitlement,Maintained nursery schools,8,11
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,15-hour entitlement,Maintained nursery schools,1,1
