GLA area 2021,,,,,,,,,,,,,,
_Collision Id,Borough Name,Borough Number,Easting,Northing,_Casualty Id,_Casualty Class,Casualty Gender,Casualty Age (5 Year Bands),Casualty Age,_Casualty Count,_Casualty Severity,Pedestrian Location,Pedestrian Movement,Casualty Mode of Travel
1210318440,Barnet,30,518061,193132,1,Driver/Rider,Female,45-49,47,1,Slight,Not Applicable,Not Applicable,Car
1210318441,Greenwich,6,543540,172586,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318442,Camden,2,528335,184625,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318443,Ealing,27,512701,180115,1,Driver/Rider,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Other Vehicle
1210318445,Harrow,29,514506,189468,1,Driver/Rider,Male,45-49,49,1,Slight,Not Applicable,Not Applicable,Car
1210318445,Harrow,29,514506,189468,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210318447,Hammersmith & Fulham,11,523740,177571,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Car
1210318448,Enfield,32,535050,200024,1,Passenger,Female,20-24,21,1,Slight,Not Applicable,Not Applicable,Car
1210318448,Enfield,32,535050,200024,2,Passenger,Male,15-19,15,1,Slight,Not Applicable,Not Applicable,Car
1210318453,Tower Hamlets,5,536521,182141,1,Pedestrian,Male,40-44,41,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210318454,Lewisham,7,537516,173601,1,Driver/Rider,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318457,Hackney,4,535548,184833,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318458,Newham,17,541801,182527,1,Driver/Rider,Male,35-39,36,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318459,Tower Hamlets,5,538711,180418,1,Driver/Rider,Male,45-49,49,1,Slight,Not Applicable,Not Applicable,Car
1210318460,Lambeth,9,532646,173074,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Private Hire
1210318463,Southwark,8,534434,175861,1,Driver/Rider,Male,30-34,32,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318466,Hounslow,25,521444,177930,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Car
1210318466,Hounslow,25,521444,177930,2,Passenger,Male,40-44,41,1,Serious,Not Applicable,Not Applicable,Car
1210318479,Southwark,8,532608,179741,1,Pedestrian,Female,35-39,35,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side Msk,Pedestrian
1210318480,Hillingdon,26,512119,185550,1,Pedestrian,Male,50-54,52,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian
1210318483,Haringey,31,535142,191320,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Car
1210318485,Barnet,30,526321,190452,1,Driver/Rider,Male,45-49,45,1,Slight,Not Applicable,Not Applicable,Goods Vehicle
1210318485,Barnet,30,526321,190452,2,Passenger,Female,40-44,41,1,Slight,Not Applicable,Not Applicable,Goods Vehicle
1210318485,Barnet,30,526321,190452,3,Driver/Rider,Male,40-44,40,1,Slight,Not Applicable,Not Applicable,Car
1210318485,Barnet,30,526321,190452,4,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Car
1210318486,Brent,28,521661,184374,1,Driver/Rider,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318491,Hounslow,25,512394,175137,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Car
1210318492,Ealing,27,515081,182220,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Car
1210318495,Islington,3,530721,183684,1,Driver/Rider,Female,40-44,43,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318497,Westminster,1,529267,177858,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318498,Richmond-Upon-Thames,24,519970,173887,1,Driver/Rider,Male,55-59,57,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318500,Croydon,20,532279,164767,1,Driver/Rider,Female,50-54,52,1,Slight,Not Applicable,Not Applicable,Car
1210318508,Southwark,8,532048,179056,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318511,Croydon,20,531914,166418,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318516,Brent,28,521142,185291,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Car
1210318516,Brent,28,521142,185291,2,Driver/Rider,Male,40-44,44,1,Slight,Not Applicable,Not Applicable,Car
1210318517,Brent,28,522704,186066,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318517,Brent,28,522704,186066,2,Driver/Rider,Male,35-39,36,1,Serious,Not Applicable,Not Applicable,Other Vehicle
1210318518,Camden,2,529249,184293,1,Driver/Rider,Male,65-69,66,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318520,Richmond-Upon-Thames,24,519366,170626,1,Driver/Rider,Male,30-34,34,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318521,Croydon,20,534870,166520,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Car
1210318522,Waltham Forest,13,536719,188889,1,Driver/Rider,Male,15-19,15,1,Slight,Not Applicable,Not Applicable,Other Vehicle
1210318527,Lambeth,9,531931,172157,1,Driver/Rider,Male,40-44,40,1,Slight,Not Applicable,Not Applicable,Car
1210318528,Harrow,29,514558,186798,1,Pedestrian,Female,30-34,31,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210318530,Southwark,8,532628,180096,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318530,Southwark,8,532628,180096,2,Driver/Rider,Male,Unknown,,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318536,Camden,2,530023,183295,1,Driver/Rider,Male,30-34,30,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318538,Southwark,8,533994,171436,1,Driver/Rider,Female,65-69,65,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318539,Tower Hamlets,5,535516,183335,1,Driver/Rider,Male,20-24,23,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318541,Hackney,4,537314,185462,1,Driver/Rider,Female,20-24,20,1,Slight,Not Applicable,Not Applicable,Car
1210318542,Brent,28,518489,185243,1,Pedestrian,Male,30-34,31,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210318548,Sutton,21,529404,163841,1,Pedestrian,Female,70-74,70,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian
1210318549,Kensington & Chelsea,12,524627,181931,1,Driver/Rider,Female,25-29,26,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318550,Lambeth,9,529121,175810,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318551,Sutton,21,527831,166885,1,Driver/Rider,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Car
1210318552,Westminster,1,527652,181087,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318553,Southwark,8,534374,177875,1,Driver/Rider,Male,50-54,52,1,Slight,Not Applicable,Not Applicable,Car
1210318554,Havering,15,554808,180234,1,Driver/Rider,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Car
1210318555,Haringey,31,533878,190023,1,Pedestrian,Male,50-54,54,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian
1210318561,Hackney,4,534014,185740,1,Driver/Rider,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318563,Westminster,1,527914,181481,1,Driver/Rider,Male,45-49,48,1,Slight,Not Applicable,Not Applicable,Taxi
1210318565,Camden,2,528957,183811,1,Pedestrian,Male,55-59,55,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian
1210318566,Newham,17,543086,182247,1,Passenger,Male,25-29,25,1,Slight,Not Applicable,Not Applicable,Car
1210318566,Newham,17,543086,182247,2,Driver/Rider,Male,20-24,23,1,Slight,Not Applicable,Not Applicable,Car
1210318572,Wandsworth,10,527812,171182,1,Pedestrian,Male,20-24,24,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210318573,Haringey,31,533689,189172,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318574,Richmond-Upon-Thames,24,519777,175866,1,Passenger,Female,30-34,32,1,Slight,Not Applicable,Not Applicable,Private Hire
1210318577,Wandsworth,10,522137,174911,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Private Hire
1210318578,Greenwich,6,542625,178783,1,Driver/Rider,Female,25-29,26,1,Slight,Not Applicable,Not Applicable,Car
1210318579,Bexley,18,551254,175018,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318580,Westminster,1,530085,180208,1,Driver/Rider,Male,40-44,41,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318582,Enfield,32,536463,196115,1,Pedestrian,Female,30-34,31,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian
1210318584,Brent,28,525440,183014,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318585,Lewisham,7,535818,176847,1,Pedestrian,Male,20-24,23,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian
1210318586,Southwark,8,532775,180317,1,Pedestrian,Male,35-39,39,1,Slight,Crossing Road In Zig-Zag App,Unknown Or Other,Pedestrian
1210318587,Southwark,8,533815,175192,1,Pedestrian,Male,15-19,16,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian
1210318588,Wandsworth,10,523639,173659,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Car
1210318589,Ealing,27,520733,181333,1,Passenger,Male,60-64,60,1,Slight,Not Applicable,Not Applicable,Car
1210318590,Sutton,21,528569,164753,1,Driver/Rider,Male,45-49,48,1,Slight,Not Applicable,Not Applicable,Car
1210318592,Kingston-Upon-Thames,23,518884,169149,1,Driver/Rider,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318593,Hammersmith & Fulham,11,522483,182483,1,Driver/Rider,Male,25-29,28,1,Serious,Not Applicable,Not Applicable,Other Vehicle
1210318594,Southwark,8,534574,176772,1,Driver/Rider,Female,25-29,27,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318595,Merton,22,523784,167527,1,Driver/Rider,Male,35-39,38,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318595,Merton,22,523784,167527,2,Driver/Rider,Female,20-24,23,1,Slight,Not Applicable,Not Applicable,Car
1210318597,Ealing,27,511895,180569,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Car
1210318597,Ealing,27,511895,180569,2,Passenger,Male,20-24,22,1,Serious,Not Applicable,Not Applicable,Car
1210318597,Ealing,27,511895,180569,3,Passenger,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Car
1210318598,Greenwich,6,541123,178486,1,Driver/Rider,Male,35-39,38,1,Slight,Not Applicable,Not Applicable,Car
1210318604,Sutton,21,526394,163738,1,Driver/Rider,Male,45-49,46,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318606,Newham,17,542872,183634,1,Driver/Rider,Male,50-54,51,1,Slight,Not Applicable,Not Applicable,Car
1210318608,Richmond-Upon-Thames,24,518977,175928,1,Driver/Rider,Male,40-44,42,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318609,Havering,15,553166,190973,1,Driver/Rider,Male,55-59,58,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318616,Hammersmith & Fulham,11,525661,176883,1,Driver/Rider,Female,40-44,43,1,Slight,Not Applicable,Not Applicable,Car
1210318617,Kensington & Chelsea,12,527350,177649,1,Driver/Rider,Female,45-49,45,1,Slight,Not Applicable,Not Applicable,Other Vehicle
1210318620,Barking & Dagenham,16,549382,183752,1,Pedestrian,Female,25-29,28,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian
1210318624,Sutton,21,522327,166054,1,Driver/Rider,Male,40-44,42,1,Slight,Not Applicable,Not Applicable,Car
1210318624,Sutton,21,522327,166054,2,Passenger,Male,05-Sep,8,1,Slight,Not Applicable,Not Applicable,Car
1210318625,Waltham Forest,13,536600,187350,1,Driver/Rider,Male,35-39,37,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318629,Ealing,27,513039,182790,1,Driver/Rider,Male,50-54,51,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318632,Tower Hamlets,5,535970,180911,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Car
1210318632,Tower Hamlets,5,535970,180911,2,Passenger,Female,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210318635,Hillingdon,26,505414,183661,1,Pedestrian,Female,Oct-14,10,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210318636,Kingston-Upon-Thames,23,517937,171005,1,Driver/Rider,Male,40-44,42,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318643,Islington,3,530884,186091,1,Pedestrian,Female,70-74,70,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian
1210318645,Camden,2,528673,184181,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318646,Havering,15,550635,189608,1,Driver/Rider,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Car
1210318646,Havering,15,550635,189608,2,Passenger,Female,30-34,32,1,Slight,Not Applicable,Not Applicable,Car
1210318648,Havering,15,552389,185116,1,Driver/Rider,Female,75-79,79,1,Slight,Not Applicable,Not Applicable,Car
1210318649,Westminster,1,529964,178287,1,Driver/Rider,Female,35-39,36,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318649,Westminster,1,529964,178287,2,Driver/Rider,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318653,Southwark,8,535389,174945,1,Driver/Rider,Male,40-44,43,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318655,Brent,28,519246,189188,1,Driver/Rider,Unknown,30-34,33,1,Slight,Not Applicable,Not Applicable,Car
1210318657,Tower Hamlets,5,536166,181731,1,Passenger,Male,35-39,35,1,Slight,Not Applicable,Not Applicable,Private Hire
1210318658,Bromley,19,541415,158692,1,Driver/Rider,Male,30-34,31,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318661,Hackney,4,535990,184763,1,Driver/Rider,Male,35-39,37,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318661,Hackney,4,535990,184763,2,Pedestrian,Male,50-54,53,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210318665,Camden,2,529963,184682,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Car
1210318668,Kingston-Upon-Thames,23,518877,169363,1,Driver/Rider,Male,60-64,62,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318671,Barnet,30,520872,192826,1,Driver/Rider,Male,55-59,58,1,Slight,Not Applicable,Not Applicable,Car
1210318672,Westminster,1,526645,179700,1,Driver/Rider,Male,35-39,35,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318674,Hammersmith & Fulham,11,522972,180067,1,Driver/Rider,Male,40-44,42,1,Slight,Not Applicable,Not Applicable,Car
1210318677,Kensington & Chelsea,12,524272,181380,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318679,Hillingdon,26,507404,182689,1,Driver/Rider,Female,20-24,21,1,Slight,Not Applicable,Not Applicable,Car
1210318679,Hillingdon,26,507404,182689,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210318684,Ealing,27,518651,181194,1,Passenger,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210318689,Lambeth,9,529917,175593,1,Driver/Rider,Male,20-24,23,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318691,Bromley,19,536111,168442,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318692,Hackney,4,532226,186674,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318694,Hackney,4,532295,186763,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318695,Wandsworth,10,526692,176149,1,Driver/Rider,Male,45-49,49,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318699,Wandsworth,10,526992,175228,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Car
1210318701,Hounslow,25,513578,175052,1,Passenger,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210318701,Hounslow,25,513578,175052,2,Passenger,Female,05-Sep,9,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210318707,Croydon,20,532682,167541,1,Pedestrian,Male,Oct-14,11,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian
1210318716,Westminster,1,525407,181930,1,Driver/Rider,Male,50-54,50,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318717,Southwark,8,533272,175445,1,Driver/Rider,Male,25-29,29,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318718,Redbridge,14,546283,187322,1,Driver/Rider,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318719,Lewisham,7,535848,178618,1,Driver/Rider,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318720,Wandsworth,10,526561,175253,1,Driver/Rider,Female,Unknown,,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318724,Hillingdon,26,508300,181940,1,Driver/Rider,Male,45-49,45,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318726,Tower Hamlets,5,534356,181658,1,Driver/Rider,Male,40-44,40,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318727,Waltham Forest,13,538040,190940,1,Driver/Rider,Male,20-24,23,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318731,Southwark,8,531872,178740,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318731,Southwark,8,531872,178740,2,Pedestrian,Female,15-19,18,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210318733,Lewisham,7,535141,173326,1,Driver/Rider,Male,40-44,44,1,Slight,Not Applicable,Not Applicable,Car
1210318733,Lewisham,7,535141,173326,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210318735,Redbridge,14,547323,187783,1,Pedestrian,Female,70-74,71,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210318736,Croydon,20,534730,166723,1,Driver/Rider,Female,35-39,38,1,Slight,Not Applicable,Not Applicable,Car
1210318736,Croydon,20,534730,166723,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210318736,Croydon,20,534730,166723,3,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210318737,Greenwich,6,538430,177685,1,Driver/Rider,Male,30-34,30,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318738,Havering,15,558351,188472,1,Driver/Rider,Male,30-34,31,1,Slight,Not Applicable,Not Applicable,Car
1210318742,Westminster,1,527659,181091,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318745,Southwark,8,533283,176718,1,Driver/Rider,Male,30-34,33,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318746,Haringey,31,533709,189269,1,Driver/Rider,Unknown,30-34,30,1,Slight,Not Applicable,Not Applicable,Car
1210318747,Greenwich,6,539490,178251,1,Pedestrian,Male,40-44,42,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210318749,Hackney,4,533843,185197,1,Driver/Rider,Female,50-54,51,1,Slight,Not Applicable,Not Applicable,Other Vehicle
1210318751,Islington,3,529242,186336,1,Driver/Rider,Male,45-49,49,1,Slight,Not Applicable,Not Applicable,Car
1210318752,Enfield,32,531218,193073,1,Pedestrian,Male,Oct-14,12,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian
1210318753,Barnet,30,520586,189878,1,Driver/Rider,Male,25-29,28,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318754,Wandsworth,10,523981,175530,1,Driver/Rider,Female,25-29,26,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210318757,Hammersmith & Fulham,11,524577,178426,1,Pedestrian,Female,30-34,30,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian
1210318760,Wandsworth,10,528017,175038,1,Driver/Rider,Male,45-49,48,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318762,Newham,17,541708,183094,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Car
1210318763,Croydon,20,530619,168251,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210318765,Barking & Dagenham,16,548033,189189,1,Driver/Rider,Male,15-19,17,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318766,Kensington & Chelsea,12,526689,177359,1,Driver/Rider,Male,50-54,52,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210318768,Tower Hamlets,5,534869,181306,1,Pedestrian,Male,45-49,46,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian
1210318769,Westminster,1,526390,181246,1,Driver/Rider,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Car
1210318772,Havering,15,550631,188434,1,Pedestrian,Male,30-34,31,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210318775,Merton,22,525678,168558,1,Pedestrian,Female,25-29,26,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
