time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,gender,characteristic,characteristic_type,number_of_pupils,elg_number,elg_percent,gld_number,gld_percent,point_score,average_point_score
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,FSM eligibility,All_other,1829,1408,77,1419,78,69338,37.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Girls,FSM eligibility,Total,969,802,83,805,83,37702,38.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Girls,FSM eligibility,FSM,74,46,62,46,62,2575,34.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Girls,FSM eligibility,All_other,895,756,84,759,85,35127,39.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Boys,FSM eligibility,Total,1016,693,68,701,69,36833,36.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Boys,FSM eligibility,FSM,82,41,50,41,50,2622,32
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Boys,FSM eligibility,All_other,934,652,70,660,71,34211,36.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,FSM eligibility,Total,2350,1760,75,1774,75,84010,35.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,FSM eligibility,FSM,313,192,61,195,62,10346,33.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,FSM eligibility,All_other,2037,1568,77,1579,78,73664,36.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Girls,FSM eligibility,Total,1124,914,81,917,82,41938,37.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Girls,FSM eligibility,FSM,147,107,73,107,73,5104,34.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Girls,FSM eligibility,All_other,977,807,83,810,83,36834,37.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Boys,FSM eligibility,Total,1226,846,69,857,70,42072,34.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Boys,FSM eligibility,FSM,166,85,51,88,53,5242,31.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Boys,FSM eligibility,All_other,1060,761,72,769,73,36830,34.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,FSM eligibility,Total,4225,3166,75,3193,76,152089,36
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,FSM eligibility,FSM,217,136,63,137,63,7158,33
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,FSM eligibility,All_other,4008,3030,76,3056,76,144931,36.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Girls,FSM eligibility,Total,2037,1649,81,1656,81,76129,37.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Girls,FSM eligibility,FSM,102,69,68,69,68,3511,34.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Girls,FSM eligibility,All_other,1935,1580,82,1587,82,72618,37.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Boys,FSM eligibility,Total,2188,1517,69,1537,70,75960,34.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Boys,FSM eligibility,FSM,115,67,58,68,59,3647,31.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Boys,FSM eligibility,All_other,2073,1450,70,1469,71,72313,34.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,FSM eligibility,Total,2489,1998,80,2006,81,97014,39
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,FSM eligibility,FSM,153,89,58,89,58,5250,34.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,FSM eligibility,All_other,2336,1909,82,1917,82,91764,39.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Girls,FSM eligibility,Total,1171,1001,85,1004,86,46879,40
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Girls,FSM eligibility,FSM,71,50,70,50,70,2547,35.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Girls,FSM eligibility,All_other,1100,951,86,954,87,44332,40.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Boys,FSM eligibility,Total,1318,997,76,1002,76,50135,38
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Boys,FSM eligibility,FSM,82,39,48,39,48,2703,33
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Boys,FSM eligibility,All_other,1236,958,78,963,78,47432,38.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,FSM eligibility,Total,2447,1760,72,1794,73,85092,34.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,FSM eligibility,FSM,230,127,55,130,57,7269,31.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,FSM eligibility,All_other,2217,1633,74,1664,75,77823,35.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Girls,FSM eligibility,Total,1197,948,79,954,80,43206,36.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Girls,FSM eligibility,FSM,113,75,66,76,67,3769,33.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Girls,FSM eligibility,All_other,1084,873,81,878,81,39437,36.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Boys,FSM eligibility,Total,1250,812,65,840,67,41886,33.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Boys,FSM eligibility,FSM,117,52,44,54,46,3500,29.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Boys,FSM eligibility,All_other,1133,760,67,786,69,38386,33.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,FSM eligibility,Total,3495,2641,76,2671,76,123674,35.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,FSM eligibility,FSM,435,281,65,283,65,14376,33
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,FSM eligibility,All_other,3060,2360,77,2388,78,109298,35.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Girls,FSM eligibility,Total,1682,1353,80,1366,81,61350,36.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Girls,FSM eligibility,FSM,202,142,70,143,71,6884,34.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Girls,FSM eligibility,All_other,1480,1211,82,1223,83,54466,36.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Boys,FSM eligibility,Total,1813,1288,71,1305,72,62324,34.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Boys,FSM eligibility,FSM,233,139,60,140,60,7492,32.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Boys,FSM eligibility,All_other,1580,1149,73,1165,74,54832,34.7
201819,Academic year,National,E92000001,England, , , , , ,Total,SEN,Total,638946,451531,71,458815,72,22088472,34.6
201819,Academic year,National,E92000001,England, , , , , ,Total,SEN,No_SEN,564913,430878,76,437383,77,20126222,35.6
201819,Academic year,National,E92000001,England, , , , , ,Total,SEN,SEN_support,50490,13974,28,14592,29,1344306,26.6
201819,Academic year,National,E92000001,England, , , , , ,Total,SEN,SEN_statement_EHCP,10747,454,4,485,5,209285,19.5
201819,Academic year,National,E92000001,England, , , , , ,Girls,SEN,Total,311521,241823,78,244274,78,11137066,35.8
201819,Academic year,National,E92000001,England, , , , , ,Girls,SEN,No_SEN,287233,233226,81,235463,82,10456326,36.4
201819,Academic year,National,E92000001,England, , , , , ,Girls,SEN,SEN_support,15075,5091,34,5238,35,417166,27.7
201819,Academic year,National,E92000001,England, , , , , ,Girls,SEN,SEN_statement_EHCP,3005,163,5,171,6,59137,19.7
201819,Academic year,National,E92000001,England, , , , , ,Boys,SEN,Total,327425,209708,64,214541,66,10951406,33.4
201819,Academic year,National,E92000001,England, , , , , ,Boys,SEN,No_SEN,277680,197652,71,201920,73,9669896,34.8
201819,Academic year,National,E92000001,England, , , , , ,Boys,SEN,SEN_support,35415,8883,25,9354,26,927140,26.2
201819,Academic year,National,E92000001,England, , , , , ,Boys,SEN,SEN_statement_EHCP,7742,291,4,314,4,150148,19.4
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Total,SEN,Total,29024,20582,71,20843,72,1016018,35
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Total,SEN,No_SEN,25549,19662,77,19881,78,925540,36.2
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Total,SEN,SEN_support,2747,773,28,808,29,73413,26.7
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Total,SEN,SEN_statement_EHCP,455,14,3,15,3,8545,18.8
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Girls,SEN,Total,14053,10925,78,11003,78,510673,36.3
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Girls,SEN,No_SEN,12997,10592,81,10654,82,481920,37.1
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Girls,SEN,SEN_support,802,266,33,277,35,22345,27.9
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Girls,SEN,SEN_statement_EHCP,134,4,3,5,4,2528,18.9
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Boys,SEN,Total,14971,9657,65,9840,66,505345,33.8
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Boys,SEN,No_SEN,12552,9070,72,9227,74,443620,35.3
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Boys,SEN,SEN_support,1945,507,26,531,27,51068,26.3
201819,Academic year,Regional,E92000001,England,E12000001,North East, , , ,Boys,SEN,SEN_statement_EHCP,321,10,3,10,3,6017,18.7
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Total,SEN,Total,86280,58155,67,59453,69,2929170,33.9
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Total,SEN,No_SEN,76479,55944,73,57120,75,2682715,35.1
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Total,SEN,SEN_support,6958,1615,23,1710,25,178608,25.7
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Total,SEN,SEN_statement_EHCP,1547,43,3,45,3,28963,18.7
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Girls,SEN,Total,42017,31437,75,31904,76,1479654,35.2
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Girls,SEN,No_SEN,38898,30530,78,30962,80,1397206,35.9
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Girls,SEN,SEN_support,2075,583,28,605,29,55184,26.6
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Girls,SEN,SEN_statement_EHCP,416,14,3,14,3,7840,18.8
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Boys,SEN,Total,44263,26718,60,27549,62,1449516,32.7
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Boys,SEN,No_SEN,37581,25414,68,26158,70,1285509,34.2
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Boys,SEN,SEN_support,4883,1032,21,1105,23,123424,25.3
201819,Academic year,Regional,E92000001,England,E12000002,North West, , , ,Boys,SEN,SEN_statement_EHCP,1131,29,3,31,3,21123,18.7
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Total,SEN,Total,63591,43748,69,44538,70,2188150,34.4
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Total,SEN,No_SEN,56214,41799,74,42516,76,1994599,35.5
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Total,SEN,SEN_support,5588,1535,27,1604,29,149402,26.7
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Total,SEN,SEN_statement_EHCP,920,30,3,30,3,17589,19.1
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Girls,SEN,Total,31047,23629,76,23899,77,1106490,35.6
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Girls,SEN,No_SEN,28623,22833,80,23082,81,1039423,36.3
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Girls,SEN,SEN_support,1748,581,33,602,34,48819,27.9
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Girls,SEN,SEN_statement_EHCP,243,8,3,8,3,4646,19.1
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Boys,SEN,Total,32544,20119,62,20639,63,1081660,33.2
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Boys,SEN,No_SEN,27591,18966,69,19434,70,955176,34.6
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Boys,SEN,SEN_support,3840,954,25,1002,26,100583,26.2
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and the Humber, , , ,Boys,SEN,SEN_statement_EHCP,677,22,3,22,3,12943,19.1
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Total,SEN,Total,54531,37637,69,38340,70,1865726,34.2
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Total,SEN,No_SEN,49203,36304,74,36956,75,1728028,35.1
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Total,SEN,SEN_support,3840,943,25,984,26,99458,25.9
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Total,SEN,SEN_statement_EHCP,619,20,3,22,4,11804,19.1
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Girls,SEN,Total,26678,20301,76,20554,77,944865,35.4
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Girls,SEN,No_SEN,24988,19745,79,19983,80,898573,36
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Girls,SEN,SEN_support,1102,367,33,378,34,30086,27.3
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Girls,SEN,SEN_statement_EHCP,178,6,3,7,4,3412,19.2
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Boys,SEN,Total,27853,17336,62,17786,64,920861,33.1
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Boys,SEN,No_SEN,24215,16559,68,16973,70,829455,34.3
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands, , , ,Boys,SEN,SEN_support,2738,576,21,606,22,69372,25.3
