time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,lad_code,lad_name,fsm,area_of_learning,number_of_pupils,at_least_expected_number,at_least_expected_percent
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Total,Communication and Language,2694,2164,80
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,FSM,Communication and Language,384,265,69
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,All other pupils,Communication and Language,2310,1899,82
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,Total,Communication and Language,9430,7939,84
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,FSM,Communication and Language,841,593,71
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,All other pupils,Communication and Language,8589,7346,86
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,Total,Communication and Language,3369,2587,77
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,FSM,Communication and Language,932,640,69
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,All other pupils,Communication and Language,2437,1947,80
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,Total,Communication and Language,2209,1803,82
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,FSM,Communication and Language,397,297,75
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,All other pupils,Communication and Language,1812,1506,83
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Total,Communication and Language,3870,2991,77
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,FSM,Communication and Language,1034,714,69
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,All other pupils,Communication and Language,2836,2277,80
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,Total,Communication and Language,6453,5294,82
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,FSM,Communication and Language,636,437,69
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,All other pupils,Communication and Language,5817,4857,83
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Total,Communication and Language,3487,2730,78
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,FSM,Communication and Language,918,659,72
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,All other pupils,Communication and Language,2569,2071,81
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,Total,Communication and Language,6241,5131,82
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,FSM,Communication and Language,780,511,66
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,All other pupils,Communication and Language,5461,4620,85
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,Total,Communication and Language,2314,1874,81
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,FSM,Communication and Language,313,224,72
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,All other pupils,Communication and Language,2001,1650,82
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,Total,Communication and Language,7091,5760,81
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,FSM,Communication and Language,914,565,62
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,All other pupils,Communication and Language,6177,5195,84
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Total,Communication and Language,3600,3042,85
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,FSM,Communication and Language,239,153,64
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,All other pupils,Communication and Language,3361,2889,86
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,Total,Communication and Language,16897,14059,83
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,FSM,Communication and Language,1784,1228,69
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,All other pupils,Communication and Language,15113,12831,85
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,Total,Communication and Language,14190,11911,84
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,FSM,Communication and Language,1278,879,69
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,All other pupils,Communication and Language,12912,11032,85
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,Total,Communication and Language,3219,2534,79
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,FSM,Communication and Language,473,376,79
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,All other pupils,Communication and Language,2746,2158,79
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,Total,Communication and Language,8985,7574,84
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,FSM,Communication and Language,1240,901,73
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,All other pupils,Communication and Language,7745,6673,86
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Total,Communication and Language,3022,2363,78
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,FSM,Communication and Language,501,369,74
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,All other pupils,Communication and Language,2521,1994,79
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Total,Communication and Language,2177,1862,86
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,FSM,Communication and Language,359,281,78
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,All other pupils,Communication and Language,1818,1581,87
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,Total,Communication and Language,7900,6401,81
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,FSM,Communication and Language,759,528,70
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,All other pupils,Communication and Language,7141,5873,82
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,Total,Communication and Language,2417,1997,83
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,FSM,Communication and Language,303,238,79
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,All other pupils,Communication and Language,2114,1759,83
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,Total,Communication and Language,1297,1131,87
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,FSM,Communication and Language,63,48,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,All other pupils,Communication and Language,1234,1083,88
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Total,Communication and Language,2639,2155,82
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,FSM,Communication and Language,400,262,66
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,All other pupils,Communication and Language,2239,1893,85
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,Total,Communication and Language,6154,5196,84
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,FSM,Communication and Language,513,353,69
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,All other pupils,Communication and Language,5641,4843,86
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,Total,Communication and Language,5341,4601,86
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,FSM,Communication and Language,835,638,76
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,All other pupils,Communication and Language,4506,3963,88
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,Total,Communication and Language,15180,13383,88
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,FSM,Communication and Language,1416,1093,77
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,All other pupils,Communication and Language,13764,12290,89
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Total,Communication and Language,1328,1095,82
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,FSM,Communication and Language,218,152,70
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,All other pupils,Communication and Language,1110,943,85
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,Total,Communication and Language,17930,14971,83
